journey_id,user_id,start_type,start_lat,start_lon,source,driver_score
f91f2052a08ca7008aa806bf23e00571,a479cdd4f9c8127e0f521fdf5d7ad15e,asap,"-12,0461554","-76,9664958",web,
4d110152a7209ba9ff57962ff0b2fd46,0f0ffd9676b4aa664f8b88b76ca90cf4,asap,"-12,0950737","-77,02627563",iPhone,
d9a325d833d1b558213b5fcacce93099,8885d4f4ba61130b812bbd35a11c87bc,asap,"-12,06689453","-76,94927979",iPhone,
6129c66bf4826a36ad98bbc415ecac42,8885d4f4ba61130b812bbd35a11c87bc,asap,"-12,06689453","-76,94927979",iPhone,
3d037a464c7b0e9d1bcf968cf423a940,650f4aa44a581c90f7dd76ec82a7e87b,asap,"-12,10518265","-77,0411377",iPhone,
345cb85d2900438c1fa6895393e028ac,10a6aad9a64e469502c613b3e92677fe,asap,"-12,11269379","-76,98141479",iPhone,
2567bce44b7b5ec0fa4311c5b27eeb25,10a6aad9a64e469502c613b3e92677fe,reserved,"-12,11272812","-76,98132324",iPhone,
2567bce44b7b5ec0fa4311c5b27ead2e,10a6aad9a64e469502c613b3e92677fe,reserved,"-12,11278152","-76,98126221",iPhone,5.0
1199f830a03cd75df5e7a7cc7caeccac,10a6aad9a64e469502c613b3e92677fe,asap,"-11,95607376","-76,70266724",iPhone,
ba4a3a782ebca4aabba8f50a9ae04e25,10a6aad9a64e469502c613b3e92677fe,reserved,"-12,11272049","-76,98135376",iPhone,
be2d7041cb5bae52cf3edaaf037806d8,10a6aad9a64e469502c613b3e92677fe,reserved,"-12,09661102","-77,03741455",iPhone,
1199f830a03cd75df5e7a7cc7ccf91b9,f84c35d4d31654b733af0657b0636f55,reserved,"-12,15065384","-77,0239563",iPhone,
2cc21304b255216e3c839ab8e111f68f,2d642041efc1236c20fd3722bcfba4c4,asap,"-12,10600281","-76,96160889",iPhone,
28cade33030030916641531bb9dc21ea,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,07554626","-76,93041992",iPhone,
399909a647609e6d61bbd155815105a7,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,07554626","-76,93041992",iPhone,
42c83d97ce3e11616c27cd042a364454,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,09423828","-77,04614258",iPhone,4.0
e6a6adde5b7d7fa188976cfc947bc256,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,07554626","-76,93041992",iPhone,
fcd227e0f32f6f3a6d0d4d8de1869a5c,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,13070297","-77,02755737",iPhone,4.0
272d6b7506a01773922d1caef1955201,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,12398148","-77,00839233",iPhone,
c018a9209a2d912f820dc82db606d30a,70ba4ba5a1d09c1213940afbf86cdb9e,reserved,"-12,13070297","-77,02755737",iPhone,
fd4143bc419bb1b2a067467054479c96,22ac1c15b5c2a84a01a95191526034b2,asap,"-12,10842896","-77,04641724",iPhone,
b7dea45c3cc92b9efd5a4905e67df2a5,b7dea45c3cc92b9efd5a4905e6a11934,reserved,"-12,09000397","-77,04788208",iPhone,5.0
189a801467098ac622ea5731a6112362,6e168888d1ec73590b7ea371548905de,reserved,"-12,09796524","-77,04882813",iPhone,5.0
bdd3355a583c9a820c85d90469f6541d,bdd3355a583c9a820c85d90469948d16,asap,"-12,11120987","-76,98681641",iPhone,4.0
277551ace9ebc79f176d0f35749f2c22,de4eaca945c64dda33846e2fd2a1c7e1,reserved,"-12,1278928","-77,01373268",Android,0.0
e37f4faf7392431601415fb542ea1678,c9d489ec975d21e098f1f13e26bcf9e8,asap,"-12,17574692","-77,01785278",iPhone,
62f21a3c31604c1907882fafee4c9076,c32c353f4a9bc8ae2e079e6bb7ca6abb,reserved,"-12,11730957","-77,01168823",iPhone,
5c631eab42d9b2426420a89b862944f9,406921adcca37705ef527b4246c1370e,reserved,"-12,09044145","-77,03727376",Android,4.0
ebd4b0ae48400c6bec1f5909d4f6ac6f,406921adcca37705ef527b4246c1370e,reserved,"-12,0920039","-77,0433775",web,
1773bb95685867e5213da4ddfcccafbc,406921adcca37705ef527b4246c1370e,reserved,"-12,0920039","-77,0433775",web,
bf42c5e0c312b97496ef6716c85894be,406921adcca37705ef527b4246c1370e,reserved,"-12,0920039","-77,0433775",web,
dba4637ca384e4409447ee20141e43f9,ff5c924e0b630fd7c019a42340594b55,reserved,"-12,116651","-77,0470448",web,1.0
04105e1c65ef1e682b9f0adc2ec3cd98,406921adcca37705ef527b4246c12e83,reserved,"-12,0920039","-77,0433775",web,
ef1e90a3b3fd595da4162aac95c38a70,406921adcca37705ef527b4246c12e83,reserved,"-11,9266887","-77,0821209",web,0.0
dfa7fdaad05b1621604a961f7bde3392,ff5c924e0b630fd7c019a42340594b55,asap,"-12,0758403","-77,0827529",web,
f6d984387f19e8b2adf9550ee842e8b6,ff5c924e0b630fd7c019a42340594b55,reserved,"-12,1713355","-77,018647",web,
05e58f7bdd987479354aeced0d23696f,ff5c924e0b630fd7c019a42340594b55,reserved,"-12,0920039","-77,0433775",web,
c5b1a5620c42f5a3d33933cb361a3efc,ff5c924e0b630fd7c019a42340594b55,reserved,"-12,0936426","-76,998339",web,
a1306821dc56831e07dadc8b348c73ba,ff5c924e0b630fd7c019a42340594b55,reserved,"-12,0758403","-77,0827529",web,
e0c7aeb0a1ff64a9c2efcce97c660930,ff5c924e0b630fd7c019a42340594b55,reserved,"-12,0920039","-77,0433775",web,
19ab0c811749e07944b0deccb508b3ee,406921adcca37705ef527b4246c12e83,reserved,"-12,0575548","-77,0350372",web,
ba6a8f3852fddae976921b132365434c,406921adcca37705ef527b4246c12e83,reserved,"-12,1161946","-77,0415294",web,
ba6a8f3852fddae976921b1323a46437,406921adcca37705ef527b4246c12e83,reserved,"-12,1226536","-77,04025",web,
bdb149f5c1b519598e1878e5810a6410,a86c8d399be95a32f795a8a9887127b9,asap,"-12,11263261","-76,99292678",Android,0.0
c6cf513f65ad6eea01bdb0fdd8601ed6,ff5c924e0b630fd7c019a42340594b55,reserved,"-12,0920039","-77,0433775",web,
d0ec88e769676b5d8951872ac2fabf36,ff5c924e0b630fd7c019a42340594b55,reserved,"-12,0818945","-77,0383705",web,
e23ab32d38be8a48382235a0ae92db0d,406921adcca37705ef527b4246c12e83,reserved,"-12,0907896","-77,0346898",web,
9fd906d5bc82cb8ca02d39a0fd1e83aa,a86c8d399be95a32f795a8a9887127b9,asap,"-12,11205894","-76,99300859",Android,0.0
bf0f0845b5094fda2fcdac195eefd7cd,8ba4a81c021a667d4bf75dd45da794c7,reserved,"-12,10501862","-76,97164917",iPhone,5.0
6029060965586a28b6891a490379846f,9a509746b5612ec4d3126dab574b9966,asap,"-12,09736633","-77,00970459",iPhone,
fdf02c2d7b2dd9c0c7eb0b0b7295ef00,7abecd4f47c2c1d5390d86eb22181c90,asap,"-12,019468","-77,10776791",Android,
8a122c8845dc5eebe7d584eb306bcdc7,78851a91f305d3ed7bb3cc0111e073aa,reserved,"-12,0223999","-77,10775757",iPhone,
1773bb95685867e5213da4ddfc29ef23,86e74f51fe9159dc2708eadb94003d6d,asap,"-12,09391022","-76,99295044",iPhone,
bec8d8a9ddd5b1baad5be3015237c3c6,4dc72c54ad1ff8cdd200a8d88ef3dfc5,reserved,"-12,1235241","-77,022334",web,
bfe3eed1d885b854484608f64dd1bdcb,4dc72c54ad1ff8cdd200a8d88ef3dfc5,reserved,"-12,0939118","-77,008711",web,
282c5a5aa44b6a4dd2d11365cb7419f7,1d6bbc303a2c6584d56322b8cee7c4d0,reserved,"-12,1082549","-76,9415521",web,
fcd227e0f32f6f3a6d0d4d8de184ca5d,bb24cdc37671db342373b971411eedab,asap,"-12,08131409","-76,93112183",iPhone,
b12f4f09c783e29fe0d0ea62452c56a6,bb24cdc37671db342373b971411eedab,asap,"-12,07954407","-76,93875122",iPhone,
fcd227e0f32f6f3a6d0d4d8de1a83c5e,bb24cdc37671db342373b971411eedab,reserved,"-12,08366394","-77,05059814",iPhone,
5b0867dfbb1a35be6e0e3586efb078b2,bb24cdc37671db342373b971411eedab,reserved,"-12,09884262","-76,97067261",iPhone,
5b0867dfbb1a35be6e0e3586efb0808e,bb24cdc37671db342373b971411eedab,reserved,"-12,09806442","-76,97335815",iPhone,
fa88b809b28e4387f72703c52aeba25c,dd2af4715d0dc16eded53afc0e249366,reserved,"-12,11314392","-77,04699707",iPhone,
7d78533c7ba85e7f2dfbdf4f56de21ba,fd44058919dce526e71bd0082fa3fc72,reserved,"-12,10202408","-77,00500488",iPhone,
0df485794c875870a83811e19bbbf469,3049cf2085c6f05aeba34a9d1f9c0624,asap,"-12,09817123","-77,0440979",iPhone,
b12f4f09c783e29fe0d0ea62452a961e,3049cf2085c6f05aeba34a9d1f9c0624,asap,"-12,09765244","-77,0506897",iPhone,5.0
2d642041efc1236c20fd3722bcfaa9cb,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,13063812","-77,02774048",iPhone,
ebce9f524394b7ff300a823bf6d5cc77,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,13061905","-77,02767944",iPhone,
2d642041efc1236c20fd3722bc19fae0,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,08696365","-76,9385376",iPhone,4.0
62f21a3c31604c1907882fafee4b40ee,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,07138443","-77,04196167",iPhone,4.0
ea91d2d997d84fbfddbd2657db149550,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,13066483","-77,027771",iPhone,
c3500f8a4f27db46fc9d42e205ee060f,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,13061523","-77,02770996",iPhone,4.0
5bf9dfc49f9a999b0d7141cd221c730b,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,10832214","-77,02685547",iPhone,
12c472dd8efc6ed622ae866925def705,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,10141754","-77,05975342",iPhone,
2ca81f8112b8c60af222ee2ed7e4f111,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,14409256","-77,01821899",iPhone,
2ca81f8112b8c60af222ee2ed745b5fc,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,13069153","-77,02761841",iPhone,5.0
2ca81f8112b8c60af222ee2ed745d1b8,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,13066864","-77,02767944",iPhone,
c6ddd8c799e8c12fb54b02070f18e979,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,13069916","-77,02767944",iPhone,
358741ec2409c505c4545c3866c20cbb,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,13072586","-77,02764893",iPhone,4.0
4610c33fde1d1dfdfe892b546d59d20f,70ba4ba5a1d09c1213940afbf86cdb9e,asap,"-12,13064194","-77,02774048",iPhone,
58f1684680597d6b5c7b39524c78b7e7,b7deb04258149326f8fe126a0708b55a,asap,"-12,09138107","-76,95278931",iPhone,
406921adcca37705ef527b424625b65e,406921adcca37705ef527b424625ddf8,reserved,"-12,0698701","-77,0196125",web,
1b2a094f292fe7c31b5f99f62a7241e9,140372ffae5fba565a70338348e601fa,reserved,"-12,07021793","-76,96165491",Android,
0df485794c875870a83811e19bc26827,140372ffae5fba565a70338348e601fa,reserved,"-12,07017892","-76,96167402",Android,5.0
12c472dd8efc6ed622ae86692541f6bc,140372ffae5fba565a70338348e601fa,asap,"-12,07015629","-76,96190067",Android,
429ac5e4e87adf8fadd74f8b30bd0990,140372ffae5fba565a70338348e601fa,reserved,"-12,070212","-76,961691",Android,
a142ea0ecdc8a0f61ef28bd08986391f,a142ea0ecdc8a0f61ef28bd089b864f9,reserved,"-12,08579636","-77,04751587",iPhone,5.0
23a1406fc6a11d866e3c82f22eec9d63,fdd0e7184d1ec5e7cba69b61ee4be622,reserved,"-12,02450943","-77,1055603",iPhone,
16ba39d30594f6050cb8ab702f83d75f,39135902981650e0b4a54667466361a9,asap,"-12,08819181","-76,98387265",Android,
29e011b314ccc2d772a3d4d18fd265cb,699c76a8203348961730e0164a7ddf8e,asap,"-12,09605026","-77,03707886",iPhone,
bd64ba6c7055d76fd1b2c63a11d167df,a668e2e4650c5abe20e4db4ae07c9589,reserved,"-12,1706142","-76,9695119",Wap,
ea91d2d997d84fbfddbd2657db3661f0,a668e2e4650c5abe20e4db4ae07c9589,asap,"-12,103282","-77,0369142",web,
fd4143bc419bb1b2a06746705406adbd,a668e2e4650c5abe20e4db4ae07c9589,asap,"-12,10514496","-76,97618008",Android,
a4ec23eee7d76e6081bf5269a5945cf7,b29a1d305204236814667bb1c1e56bb5,reserved,"-12,11043167","-77,03961182",iPhone,
ebd4b0ae48400c6bec1f5909d4f47737,8f6e86069d388d684300c29ee8ef1c3b,asap,"-12,09613419","-77,03637695",iPhone,
ec84a73745199ff840ecafcb923d9b45,a142ea0ecdc8a0f61ef28bd089a8fe67,asap,"-12,11196136","-77,02700806",iPhone,5.0
41bb73eb219ecca7cb5bd6e4ef2aa719,e993ae42231a7ecafc3febb19cdf148e,asap,"-12,09091568","-77,04592896",iPhone,5.0
23a1406fc6a11d866e3c82f22eebf55c,e993ae42231a7ecafc3febb19cdf148e,asap,"-12,09081268","-77,04580688",iPhone,
443ccdfd1345a761a544f8cf42cd6f17,e993ae42231a7ecafc3febb19cdf148e,reserved,"-12,0908432","-77,04592896",iPhone,5.0
36c09cf37ce9cd241ffd160d17a925ad,e993ae42231a7ecafc3febb19cdf148e,asap,"-12,11382294","-76,98736572",iPhone,5.0
fdd18304908a4fa34b8435f2645b1141,e993ae42231a7ecafc3febb19cdf148e,asap,"-12,11773682","-76,97616577",iPhone,5.0
d7baa0261635d7dd15539395bd848b67,e4653bbbc5095c5b540f7c3364dbbb3b,reserved,"-12,0920918","-77,0587425",web,
bf0f0845b5094fda2fcdac195eeedb2d,e4653bbbc5095c5b540f7c3364dbbb3b,reserved,"-12,0921127","-77,0587317",web,
761737b194876dd53761a03c95045139,5f05045000c3eee6864b7988147559ca,asap,"-12,04048985","-77,07409814",Android,
141fe4a8514e64b4a76d7ed795bec14d,3bf29409837105b97d954801408f316e,asap,"-12,06274414","-77,02655029",iPhone,
c3500f8a4f27db46fc9d42e205a3db88,ec84a73745199ff840ecafcb927b7146,reserved,"-12,12409973","-77,02563477",iPad,
c3500f8a4f27db46fc9d42e205cac7f9,ec84a73745199ff840ecafcb927b7146,reserved,"-12,1241951","-77,02563477",iPad,
03fcc5a7f7164c3c8e605381905c34f4,89c4738d5a350a0d9c44a5742452f6fa,asap,"-12,02405167","-77,11203003",iPhone,
03fcc5a7f7164c3c8e605381905c2e84,89c4738d5a350a0d9c44a5742452f6fa,asap,"-12,04824448","-77,0914917",iPhone,
217877c9ed184817c2795d9ae03dd3ea,89c4738d5a350a0d9c44a5742452f6fa,asap,"-12,0762291","-77,02102661",iPhone,
03fcc5a7f7164c3c8e60538190e07d34,89c4738d5a350a0d9c44a5742452f6fa,asap,"-12,02405167","-77,11203003",iPhone,
20a318df6e3f739b22cb7a1a083dfb13,89c4738d5a350a0d9c44a5742452f6fa,asap,"-12,02405167","-77,11203003",iPhone,
03fcc5a7f7164c3c8e60538190bac183,89c4738d5a350a0d9c44a5742452f6fa,asap,"-12,02405167","-77,11203003",iPhone,
20a318df6e3f739b22cb7a1a083e3547,89c4738d5a350a0d9c44a5742452f6fa,asap,"-12,02405167","-77,11203003",iPhone,
20a318df6e3f739b22cb7a1a08a4dd9c,89c4738d5a350a0d9c44a5742452f6fa,asap,"-12,02405167","-77,11203003",iPhone,
cda359971cd8a48f514a4b048b1535e9,c783744a1161b21e2a8a705a4871c1b4,asap,"-12,11758041","-76,98687744",iPhone,
5f7861de4b211408bb30e0942616bcf8,b7a3cd05f915f710abbbf0dbaade15f7,reserved,"-12,12166595","-77,04034424",iPhone,
1ae49761b92727c765d5d5027365ab59,27c157e605c56c7df70c605963e03211,reserved,"-12,10248947","-77,05569458",iPhone,
7885fbb975f07df2b94ad7f51ba2215f,27c157e605c56c7df70c605963e03211,asap,"-12,09416962","-77,03381348",iPhone,
4d110152a7209ba9ff57962ff04da88b,27c157e605c56c7df70c605963e03211,asap,"-12,10251617","-77,05554199",iPhone,5.0
58af3d0a68980e98b9cc7d5383edd1d0,27c157e605c56c7df70c605963e03211,asap,"-12,05269241","-77,03579712",iPhone,
b850ab6c07c238a5cfbea34bcf060d0b,27c157e605c56c7df70c605963e03211,asap,"-12,0991","-77,03475",web,
fdb144abac95c9aff2833c004896db51,e84fda9c5df33f03c89b6923c3650564,asap,"-12,11371231","-76,99310303",iPhone,
ea91d2d997d84fbfddbd2657db360515,a4f2f4e8e4e4e2f9fbe60780646ddab6,asap,"-12,08972168","-76,95669556",iPhone,
a59005aea23d440a2e31b8c1daca62cc,e79a8cbc68660e66be0be925d496ff65,asap,"-12,09323502","-77,0267334",iPhone,
eac81a33ab23504c8ee6373ffc7c3607,aa90e1d544f5144e2d115cd501e525b7,asap,"-12,09606552","-77,03399658",iPhone,
b713292f0ba59fd6af34ff18b81fd5e5,55f9fb4e6bddc0a276e795406e19191e,asap,"-12,143823","-77,018716",Android,
297c055e30be8d9a933868c9491e3336,68fe4d0ad82cc2d715d1319533379c68,asap,"-12,10758426","-76,96473978",Android,
297c055e30be8d9a933868c9493ea67f,68fe4d0ad82cc2d715d1319533379c68,asap,"-12,10780128","-76,96499225",Android,
297c055e30be8d9a933868c94984dcac,68fe4d0ad82cc2d715d1319533379c68,asap,"-12,10776063","-76,96500164",Android,
c6ddd8c799e8c12fb54b02070fc0637f,68fe4d0ad82cc2d715d1319533379c68,asap,"-12,10784717","-76,96495235",Android,
8789cf85060f3bad726e619d4ae1ed61,68fe4d0ad82cc2d715d1319533379c68,asap,"-12,10782029","-76,96511261",Android,
68fe4d0ad82cc2d715d13195330d6508,68fe4d0ad82cc2d715d1319533379c68,asap,"-12,107603","-76,965004",Android,
539bf8a4b3454d952db8006a695bdb22,d7b4f64833fdc9f6cebfc49e76fdb0bd,asap,"-12,02798462","-77,03164673",iPad,
7e42278dac68e36c0cf829e1d8d4e744,bc9eb002523cb81be59585b6936fb351,reserved,"-12,720902","-76,628521",Android,
699c76a8203348961730e0164a75e347,bc9eb002523cb81be59585b6936fb351,reserved,"-12,707562","-76,639231",Android,
0a98cead98f3935ef3051e834a847c0d,bc9eb002523cb81be59585b6936fb351,reserved,"-12,707094","-76,638273",Android,
2d642041efc1236c20fd3722bca273df,09c9677134007a306b71d1df0e24fbdc,reserved,"-12,11299896","-76,97540283",iPhone,5.0
ea401a8492cdbfb2f74878eb3c7a4d32,09c9677134007a306b71d1df0e24fbdc,asap,"-12,02164841","-77,10836792",iPhone,
16ba39d30594f6050cb8ab702fc56cfe,09c9677134007a306b71d1df0e24fbdc,reserved,"-12,08972549","-77,01846313",iPhone,5.0
c32c353f4a9bc8ae2e079e6bb75c074d,09c9677134007a306b71d1df0e24fbdc,reserved,"-12,05182648","-77,03546143",iPhone,5.0
fb0d4b4909399b00f448f4c25c3452bf,5d3f4707b95580ea79778ab1c3eded3a,reserved,"-12,0194682","-77,1077685",web,
aa65e21e2d82fa0514fa787645d0dd6c,2f1882c87731970df63e69d4bc254f96,asap,"-12,0908801","-77,0748612",Wap,
b69085725788eda6246e68d849ffb6cd,dc754d210f90403672339e986b8805dd,asap,"-12,1181351","-77,0152956",web,
efd7a21812cd8c207694f0d57677903d,a142ea0ecdc8a0f61ef28bd089939f0b,asap,"-12,12482452","-77,01098633",iPhone,5.0
10d9df705123aefdc68ca5666468a5c9,75f851fa841f9b95b7f8e028f3cd8a77,asap,"-12,09892654","-77,03942871",iPhone,
e2ad603fb7e1d90844afe3ae6bd19f08,716a697375634f32a06d692b04025bb6,asap,"-12,02381791","-77,11202156",Android,
2d3eaa648f5cabaeda768f5dd422efd8,406921adcca37705ef527b4246c1370e,reserved,"-12,0920039","-77,0433775",web,
f336eba81afec1cb887ec4c702ee505f,406921adcca37705ef527b4246c1370e,reserved,"-12,1366941","-77,0167176",web,
44e58efbe111dd02df7b89eb169750fe,406921adcca37705ef527b4246c1370e,reserved,"-12,15","-77,0166667",web,
358741ec2409c505c4545c38662eed5f,a86c8d399be95a32f795a8a9887127b9,asap,"-12,11501317","-76,9917094",Android,
0e3981a3a2e133f960381bc60bb4db83,388cf395c282c2be29a124ced00d6db2,asap,"-12,12728882","-77,02783203",iPhone,
388cf395c282c2be29a124ced02ed458,91ace458f877ac65d28e93559c69f6bc,asap,"-12,12809833","-77,03473605",Android,5.0
ea401a8492cdbfb2f74878eb3c9903aa,67a3a2adc67c245b9985f3e38c489e9f,asap,"-12,08607493","-77,03681946",Android,
80bac185b5571746a5985f7f0f94eb99,67a3a2adc67c245b9985f3e38c489e9f,asap,"-12,08642244","-77,03707796",Android,5.0
d4253c42617542d43396c0d01e4bc8c0,2552bc0a93fe2ff066d2d46f271d7d95,reserved,"-12,11494446","-77,04229736",iPhone,
0a98cead98f3935ef3051e834a3ba642,380890d3043421087f00b3ca9a40e5d2,asap,"-12,783333","-76,566667",Wap,
6ca902586ba87168e93408e4a7f7e30a,2552bc0a93fe2ff066d2d46f271d7d95,reserved,"-12,0952301","-77,04476929",iPhone,5.0
272d6b7506a01773922d1caef194a75c,2552bc0a93fe2ff066d2d46f271d7d95,reserved,"-12,09532166","-77,04510498",iPhone,
e84fda9c5df33f03c89b6923c35cfa07,2552bc0a93fe2ff066d2d46f271d7d95,reserved,"-12,09531403","-77,04537964",iPhone,4.0
75f83a9faa738dfb5e1c89559252d970,2552bc0a93fe2ff066d2d46f271d7d95,reserved,"-12,02238464","-77,10638428",iPhone,
7073883383b89ad289e8640221310131,7073883383b89ad289e864022151a998,reserved,"-12,1116254","-76,9777009",web,
8c698ef7e29e08fb068553178dd9c5ac,7073883383b89ad289e864022151a998,reserved,"-12,019468","-77,107768",web,
d7b4f64833fdc9f6cebfc49e76fd99e3,d7b4f64833fdc9f6cebfc49e76fdb0bd,asap,"-12,02811813","-77,03155518",iPad,
12c472dd8efc6ed622ae8669257d024c,d7b4f64833fdc9f6cebfc49e76fdb0bd,reserved,"-12,07160568","-76,9604187",iPad,
539bf8a4b3454d952db8006a697b323e,d7b4f64833fdc9f6cebfc49e76fdb0bd,reserved,"-12,02798462","-77,03164673",iPad,
9448070ece760ea5386e5d4822debc3e,f5d8892d01ee8da1a2a3d01347d6dd49,reserved,"-12,0240527","-77,112036",web,
8f6e86069d388d684300c29ee82e13b2,625359233a6201f86808594d12313f54,reserved,"-12,0991","-77,03475",web,
9448070ece760ea5386e5d4822153941,f5d8892d01ee8da1a2a3d01347d6dd49,reserved,"-12,0976269","-77,0411579",web,
75d4da9b2bacb67a9936af6a1e8c5fa8,dc7020d0a4c443d66a602611d1f603fc,asap,"-12,04644012","-76,9437561",iPhone,5.0
d65fedb44d8887796310ab9038546d39,dc7020d0a4c443d66a602611d1f603fc,reserved,"-12,11626","-76,994295",Android,
d65fedb44d8887796310ab9038546dde,dc7020d0a4c443d66a602611d1f603fc,reserved,"-12,115251","-76,99372",Android,
5c2461c42df547d02021de37b2a30bbd,b7dea45c3cc92b9efd5a4905e67f4511,reserved,"-12,0887305","-76,9720952",web,
12c472dd8efc6ed622ae866925dcdc3d,59cbac79f5a653e8a8eb10f0ca470947,asap,"-12,114035","-77,0380318",web,
159ab66793953cec65baf18abfcda82f,df636261c10e2f84ea89e6d6c3353c1e,reserved,"-12,13103867","-77,03167725",iPhone,
08f1e87b921a385bea97435875d0cb59,df636261c10e2f84ea89e6d6c3353c1e,asap,"-12,08562088","-76,96359253",iPhone,
37103412a6ecd37a85610aa9eae4b3e2,df636261c10e2f84ea89e6d6c3353c1e,reserved,"-12,06726837","-77,03417969",iPhone,
dd91e131888064bf7df3ce08f3d6065b,df636261c10e2f84ea89e6d6c3353c1e,asap,"-12,102682","-76,9211948",web,
a7b77e5e6e60dc427d96d8d22ac7321b,df636261c10e2f84ea89e6d6c3353c1e,reserved,"-12,10268021","-76,9211731",iPhone,
45dede3130cc9cc775e223b007f0fb76,1d6bbc303a2c6584d56322b8cee434e9,asap,"-12,05443192","-76,96432495",iPhone,
35e9968bb54e4382c317cdc069893707,966e6c2d556ca0dcf03825191547720f,reserved,"-12,0984924","-77,0183592",web,
35e9968bb54e4382c317cdc069a999d7,966e6c2d556ca0dcf03825191547720f,reserved,"-12,0984924","-77,0183592",web,
539bf8a4b3454d952db8006a69dcd690,3049cf2085c6f05aeba34a9d1f9c0624,asap,"-12,14816284","-77,02267456",iPhone,
717295ae135224fb5e23f8ea80d91a83,26b087545abfe1d501c116f26d0e5da0,asap,"-12,0333333","-77,1333333",web,
717295ae135224fb5e23f8ea80d92416,26b087545abfe1d501c116f26d0e5da0,asap,"-12,102847","-76,9727278",web,
62f21a3c31604c1907882fafee721375,5bf9dfc49f9a999b0d7141cd221affd4,asap,"-12,09120178","-76,95117188",iPhone,
62f21a3c31604c1907882fafee72cf24,5bf9dfc49f9a999b0d7141cd221affd4,asap,"-12,10292435","-76,97375488",iPhone,
fa7b010ce9476da4c7292a8ce6eaac5e,5bf9dfc49f9a999b0d7141cd221affd4,reserved,"-12,10998154","-77,04415894",iPhone,
fa7b010ce9476da4c7292a8ce6a03f21,f84c35d4d31654b733af0657b0609c27,asap,"-12,09402766","-76,98487513",Android,
1639c6af06002826cf8817e094299e1d,f84c35d4d31654b733af0657b0609c27,reserved,"-12,07161004","-76,96610603",Android,
2eececf2451791373721dd752ecf2da5,2f1882c87731970df63e69d4bc254f96,reserved,"-12,0823449","-77,0840711",web,
cf0c3902b7a3c665864f48b73a229e5c,cf0c3902b7a3c665864f48b73a303d17,asap,"-12,32545","-76,826035",Android,0.0
2a9fcd728c07b720504f057f0d7559f3,a1306821dc56831e07dadc8b34f00238,reserved,"-12,0240527","-77,112036",web,
b7a32d99cb529c222ba891396eadff9e,58f1684680597d6b5c7b39524c7a7cdb,reserved,"-12,14196777","-77,02285767",iPhone,
539bf8a4b3454d952db8006a695b9a8c,a08c8fde8f3bb17ddad8dd8da3351590,asap,"-12,11988831","-77,0289917",iPhone,
39135902981650e0b4a54667466526f6,68fe4d0ad82cc2d715d131953312744d,asap,"-12,11952591","-77,03015137",iPhone,
e77b24dc8be7674ba36717329882f588,4fe9f4a6c3f60759ef37f76e9ad7728e,reserved,"-12,1319113","-77,0269411",web,
97eaae100c651b00f001ad50b0ff336c,4fe9f4a6c3f60759ef37f76e9ad7728e,reserved,"-12,1234836","-76,9727133",web,
2882f2cd0cc485ca8ab8b500641c526d,699c76a8203348961730e0164a52eaa2,reserved,"-12,11704636","-76,98791504",iPhone,
2b6180ec6aab8e8ad2d066c64385b198,699c76a8203348961730e0164a52eaa2,asap,"-12,11704636","-76,98791504",iPhone,
e2ad603fb7e1d90844afe3ae6bf1a877,699c76a8203348961730e0164a52eaa2,reserved,"-12,11704636","-76,98791504",iPhone,
a142ea0ecdc8a0f61ef28bd089a54b62,699c76a8203348961730e0164a52eaa2,reserved,"-12,11704636","-76,98791504",iPhone,
700fd335d8d7f44d35932db6a01c4655,15c2795f9994744f8ffef0a4ba095708,asap,"-12,07704163","-76,96099854",iPhone,
700fd335d8d7f44d35932db6a01c5036,15c2795f9994744f8ffef0a4ba095708,asap,"-12,0770607","-76,96112061",iPhone,
ef8340dc09c23c66f4f55b31377b1ae5,15c2795f9994744f8ffef0a4ba095708,asap,"-12,10221481","-77,01367188",iPhone,5.0
389bfa333ba8fa7281dd5f0e1b56d3b8,15c2795f9994744f8ffef0a4ba095708,asap,"-12,08299255","-77,03469849",iPhone,5.0
86e355606daeafe9e3f7a0465b64e1bb,15c2795f9994744f8ffef0a4ba095708,asap,"-12,10220718","-77,01373291",iPhone,5.0
