journey_id,driver_id,taxi_id,icon,start_at,end_at,end_lat,end_lon,end_state,driver_start_lat,driver_start_lon,arrived_at,rider_score
e88d2f936bee05b22bab5ea78a506c6d,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-01-10 04:30:00,2010-01-10 04:59:00,"-12,048841","-77,035566",drop off,"-12,05791692","-77,10935396",2010-01-10 04:46:00,3.0
e88d2f936bee05b22bab5ea78ad67ddd,,,executive,2010-01-10 04:00:00,2010-01-09 12:27:00,"-12,048841","-77,035566",rider cancel,,,,
f0e51f67ba3ee8f65c2a4d7e1390c8e0,3d68e1172f35c1fbd06db5a1bc1824a3,3d68e1172f35c1fbd06db5a1bc38c35f,executive,2010-01-04 17:38:00,2010-01-04 17:40:00,"-12,13219833","-77,02661133",rider cancel,"-12,13583816","-77,02627468",,
f0e51f67ba3ee8f65c2a4d7e139379d1,,,executive,2010-01-04 02:20:00,2010-01-04 05:20:00,"-12,116553","-76,975047",not found,,,,
f0e51f67ba3ee8f65c2a4d7e1395f11c,,,executive,2010-01-03 19:14:00,,"-12,13412094","-77,02523804",failure,,,,
f4a628e194b2de7be1024c1330f768e7,,,executive,2010-05-28 22:15:00,2010-05-28 18:47:00,"-12,1274751","-77,0281168",rider cancel,,,,
ff5c924e0b630fd7c019a4234058f7ab,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-01-14 19:46:00,2010-01-14 19:48:00,"-12,09508896","-77,02081299",rider cancel,"-12,07705542","-77,09017273",,
ff5c924e0b630fd7c019a423405ceddd,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-01-14 16:22:00,2010-01-14 17:04:00,"-12,1129036","-76,9887876",drop off,"-12,12506027","-76,99992907",2010-01-14 16:48:00,
fdb144abac95c9aff2833c0048bd02c6,fb81277200c0aea311ad85f90d548d5a,b12f4f09c783e29fe0d0ea62452b9347,executive,2010-12-07 04:56:00,2010-12-07 05:37:00,"-12,1175","-77,0430556",drop off,"-12,1116126","-76,9926049",2010-12-07 05:13:00,5.0
fdb144abac95c9aff2833c00486f9004,ae06c34243f741e203e97c48ebcbd9da,f622a9397b85b5c9c0ef938c5d592020,executive,2010-12-06 17:44:00,2010-12-06 18:27:00,"-12,0991","-77,03475",drop off,"-12,10553601","-77,01915732",2010-12-06 17:45:00,5.0
fdb144abac95c9aff2833c004897fe02,6e168888d1ec73590b7ea371548757b5,2a7979f6826bbbf4a061456c47623b7c,executive,2010-12-06 22:41:00,2010-12-06 23:37:00,"-12,08155424","-76,9089039",drop off,"-12,0933457","-77,0278473",2010-12-06 22:41:00,5.0
8f6e86069d388d684300c29ee891f2db,ab581e277813d5d9ff98d03b1c96a13f,35a17a45aa341b999787fa5e50608f65,executive,2010-11-11 16:09:00,2010-11-11 21:27:00,"-12,1286654","-77,0297183",drop off,"-12,1056437","-77,04756173",2010-11-11 16:33:00,
0a98cead98f3935ef3051e834a346c35,294e869d187357cad25b8af65aa6a196,294e869d187357cad25b8af65aa66c0a,executive,2010-02-03 22:50:00,2010-02-03 23:32:00,"-12,019468","-77,107768",drop off,"-12,12624042","-77,02159811",2010-02-03 23:03:00,5.0
0a98cead98f3935ef3051e834a3ffdc0,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-02-01 20:22:00,2010-02-01 20:24:00,"-12,1248952","-77,0181333",rider cancel,"-12,09570438","-77,06033358",,
a86217dc9fc6e34f29bbbcc62973974c,,,executive,2010-04-11 17:52:00,2010-04-11 17:52:00,"-12,179374","-76,993239",rider cancel,,,,
aa65e21e2d82fa0514fa787645ef97c6,,,executive,2010-12-09 05:31:00,2010-12-09 05:34:00,"-12,0667324","-77,025104",not found,,,,
bd61e20045cbfe31a721c6c61c9b4821,,,executive,2010-12-09 05:40:00,2010-12-09 05:43:00,"-12,0667324","-77,025104",not found,,,,
bd61e20045cbfe31a721c6c61c9b52b3,,,executive,2010-12-09 05:35:00,2010-12-09 05:38:00,"-12,0667324","-77,025104",not found,,,,
bd61e20045cbfe31a721c6c61c3577f4,,,executive,2010-12-09 05:32:00,2010-12-09 05:36:00,"-12,11390305","-77,04385376",not found,,,,
204dfca9bc18d31cb10231b234e98cd1,,,executive,2010-12-09 07:36:00,2010-12-09 07:38:00,"-12,11701965","-77,01104736",rider cancel,,,,
87586ba0f6d5a6b3999c9e4e41d3e540,,,executive,2010-12-09 12:00:00,,"-12,0930386","-77,0231444",failure,,,,
87586ba0f6d5a6b3999c9e4e41d3f69f,,,executive,2010-12-09 12:00:00,,"-12,0930386","-77,0231444",failure,,,,
87586ba0f6d5a6b3999c9e4e41d3c4ba,,,executive,2010-12-09 22:20:00,,"57,4755555","-132,3597222",failure,,,,
4dc72c54ad1ff8cdd200a8d88ef488da,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-02-01 00:18:00,2010-02-01 00:42:00,"-12,12001038","-77,0223999",drop off,"-12,11853004","-77,0324074",2010-02-01 00:26:00,4.0
6a931fe9bfb46aa03fb73b970ad82014,,,executive,2010-01-29 13:48:00,2010-01-29 13:48:00,"-12,111354","-76,99298",rider cancel,,,,
aa65e21e2d82fa0514fa7876456e1068,62c2e39787aa19cd2513901cf3b4858d,62c2e39787aa19cd2513901cf3b49643,executive,2010-12-09 12:30:00,2010-12-09 13:16:00,"-12,09768299","-77,01286666",drop off,"-12,04394566","-77,09404328",2010-12-09 12:20:00,5.0
84a6652bb3c3b8aa43a0537e551ae61d,,,executive,2010-01-30 19:24:00,2010-01-30 19:25:00,"-12,087463","-77,018611",rider cancel,,,,
9820f83a824452d3d86b1fdf03a699d6,,,group,2010-01-30 18:52:00,2010-01-30 18:55:00,"-12,1907169","-77,0059252",not found,,,,
ac88082524781b65a7e8bb1f8269e553,,,group,2010-01-30 19:30:00,2010-01-30 19:23:00,"-12,097493","-77,026738",rider cancel,,,,
87586ba0f6d5a6b3999c9e4e410a33cc,,,executive,2010-12-09 13:35:00,2010-12-09 13:38:00,"-12,185865","-77,0219019",not found,,,,
b8329294de68c83ec04d2edab5f643dd,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-01-31 16:33:00,2010-01-31 17:02:00,"-12,0958786","-77,02163696",drop off,"-12,09682343","-77,07284325",2010-01-31 16:44:00,
b8329294de68c83ec04d2edab5f65de2,,,executive,2010-01-31 16:28:00,,"-12,09561539","-77,02163696",failure,,,,
e7016d46a8a502de9b76b32c911d1e5e,,,executive,2010-01-25 17:50:00,2010-01-25 15:37:00,"-12,1129036","-76,9887876",rider cancel,,,,
edb98fb864c8f62392c4d852210d7f56,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-01-25 21:58:00,2010-01-25 22:48:00,"-12,156869","-77,022561",drop off,"-12,12586102","-77,03405754",2010-01-25 22:17:00,5.0
edb98fb864c8f62392c4d852211b3412,,,executive,2010-01-29 13:49:00,2010-01-29 13:49:00,"-12,111354","-76,992037",rider cancel,,,,
388cf395c282c2be29a124ced050e064,62c2e39787aa19cd2513901cf3b4858d,62c2e39787aa19cd2513901cf3b49643,executive,2010-12-07 21:15:00,2010-12-07 21:52:00,"-12,1006468","-76,976524",drop off,"-12,07485506","-77,09890728",2010-12-07 21:30:00,5.0
edb98fb864c8f62392c4d852211fda5c,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-01-28 15:06:00,2010-01-28 15:33:00,"-12,0976138","-77,0183927",drop off,"-12,11369754","-77,02754641",2010-01-28 15:17:00,
edb98fb864c8f62392c4d85221213359,,,executive,2010-01-28 12:30:00,,"-12,04547882","-77,06509399",failure,,,,
aa65e21e2d82fa0514fa7876454fd74b,62c2e39787aa19cd2513901cf3b4858d,62c2e39787aa19cd2513901cf3b49643,executive,2010-12-08 21:45:00,2010-12-08 22:06:00,"-12,13158417","-77,01879883",drop off,"-12,12581202","-76,99959413",2010-12-08 21:37:00,5.0
edb98fb864c8f62392c4d852212c061a,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-01-25 22:59:00,2010-01-25 23:23:00,"-12,1242981","-77,034729",drop off,"-12,09128821","-77,03018171",2010-01-25 23:09:00,5.0
edb98fb864c8f62392c4d852212c23b5,3d68e1172f35c1fbd06db5a1bc1824a3,3d68e1172f35c1fbd06db5a1bc38c35f,executive,2010-01-25 22:39:00,2010-01-25 23:51:00,"-12,088098","-77,047928",drop off,"-12,09558498","-77,04475331",2010-01-25 23:03:00,0.0
f0adf8a0716109f52d0c274ab992f431,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-01-31 22:49:00,2010-01-31 23:31:00,"-12,1043356","-77,0248528",drop off,"-12,09331654","-77,01896554",2010-01-31 23:05:00,5.0
87586ba0f6d5a6b3999c9e4e41d2fcc9,,,executive,2010-12-09 19:45:00,,"-12,07752991","-76,97106934",failure,,,,
429ac5e4e87adf8fadd74f8b306163c1,3d68e1172f35c1fbd06db5a1bc1824a3,3d68e1172f35c1fbd06db5a1bc38c35f,executive,2010-01-24 18:27:00,2010-01-24 19:06:00,"-12,10501099","-77,03161621",drop off,"-12,09531038","-77,04477483",2010-01-24 18:38:00,5.0
87586ba0f6d5a6b3999c9e4e412a8d02,6e168888d1ec73590b7ea371548757b5,2a7979f6826bbbf4a061456c47623b7c,executive,2010-12-09 15:02:00,2010-12-09 15:53:00,"-12,1172222","-77,0205556",drop off,"-12,10527022","-77,01801441",2010-12-09 15:12:00,5.0
91a3db65ef4b8ff834e7136a2a7d3550,b5ad67a3c92f78510e3bd10d9f4c021e,b5ad67a3c92f78510e3bd10d9f4bb83f,executive,2010-09-09 09:15:00,2010-09-09 10:05:00,"-12,0234108","-77,10656738",drop off,,,2010-09-09 09:31:00,5.0
91a3db65ef4b8ff834e7136a2a7d7498,fa5c3d1ad73379ba86b960210e63d537,fa5c3d1ad73379ba86b960210e63ee78,executive,2010-09-09 01:10:00,2010-09-09 02:39:00,"-12,02405167","-77,11203003",drop off,"-12,12353333","-77,02775333",2010-09-09 01:08:00,5.0
87586ba0f6d5a6b3999c9e4e41f7f6dc,e84fda9c5df33f03c89b6923c361fb35,e84fda9c5df33f03c89b6923c362193f,executive,2010-12-09 16:00:00,2010-12-09 16:55:00,"-12,09932327","-76,96957397",drop off,"-12,05541031","-77,03345294",2010-12-09 15:59:00,5.0
757449bebf2f2996ae3108c3d4ac5fd0,3d68e1172f35c1fbd06db5a1bc1824a3,3d68e1172f35c1fbd06db5a1bc38c35f,executive,2010-01-16 13:30:00,2010-01-16 14:02:00,"-12,0455513","-77,04919434",drop off,"-12,10169846","-77,05752373",2010-01-16 13:30:00,5.0
a7b77e5e6e60dc427d96d8d22a1c256d,,,executive,2010-01-17 10:30:00,2010-01-16 04:47:00,"-12,019468","-77,107768",rider cancel,,,,
a7b77e5e6e60dc427d96d8d22a1d4834,65b6f3b7075270499ddd0f1dc1130459,f78d50ea4f0c83a4a302d9fa82264b02,executive,2010-01-15 23:46:00,2010-01-16 00:17:00,"-12,12080765","-76,99032593",drop off,"-12,09931414","-77,0213925",2010-01-15 23:53:00,5.0
a7b77e5e6e60dc427d96d8d22a1c349d,,,executive,2010-01-16 04:34:00,,"-12,1030426","-77,014773",failure,,,,
a7b77e5e6e60dc427d96d8d22ac7da04,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-01-15 23:46:00,2010-01-16 00:31:00,"-12,1204744","-76,9774154",drop off,"-12,09622731","-77,01732361",2010-01-16 00:00:00,5.0
a7b77e5e6e60dc427d96d8d22ac8de98,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-01-15 20:26:00,2010-01-15 20:46:00,"-12,097272","-77,032539",drop off,"-12,11206892","-77,00283939",2010-01-15 20:37:00,5.0
ddb7e8c31d682540b11a3ccd7fcfbae6,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-01-18 14:30:00,2010-01-18 15:22:00,"-12,1796991","-76,9440526",drop off,"-12,06832225","-77,07658334",2010-01-18 14:25:00,5.0
ddb7e8c31d682540b11a3ccd7fd33895,65b6f3b7075270499ddd0f1dc1130459,f78d50ea4f0c83a4a302d9fa82264b02,executive,2010-01-17 15:19:00,2010-01-17 16:04:00,"-12,1135747","-77,0487674",drop off,"-12,08735832","-77,03091581",2010-01-17 15:36:00,5.0
ddb7e8c31d682540b11a3ccd7fd075fc,,,executive,2010-01-18 19:30:00,2010-01-18 17:45:00,"-11,89922","-77,041629",rider cancel,,,,
ded01e648ddbeb109e0b377479dbb183,,,executive,2010-01-17 08:25:00,2010-01-17 08:28:00,"-12,093593","-77,03948",not found,,,,
ded01e648ddbeb109e0b377479dac6cd,,,executive,2010-01-17 13:22:00,,"-12,0840683","-77,01806641",failure,,,,
e80aa8d4a9cf19e49fcb1197d828f62b,294e869d187357cad25b8af65aa6a196,294e869d187357cad25b8af65aa66c0a,executive,2010-01-23 15:10:00,2010-01-23 15:14:00,"-12,093496","-77,027316",drop off,"-12,0853509","-77,05256497",2010-01-23 14:59:00,5.0
fdba41f4b66d90ed7863fce32b9a6f44,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-01-16 21:34:00,2010-01-16 21:36:00,"-12,097255","-77,022011",rider cancel,"-12,05871","-77,10981",,
91ace458f877ac65d28e93559c6b0797,d2f1475850c213560abdec5deae0ee5f,d2f1475850c213560abdec5deae0e32c,executive,2010-10-02 15:40:00,2010-10-02 16:00:00,"-12,1269416","-77,0293144",drop off,"-12,10810584","-77,02524537",2010-10-02 15:43:00,4.0
e80aa8d4a9cf19e49fcb1197d82c7583,294e869d187357cad25b8af65aa6a196,294e869d187357cad25b8af65aa66c0a,executive,2010-01-22 14:14:00,2010-01-22 14:36:00,"-12,112609","-77,039074",drop off,"-12,12891197","-77,03163669",2010-01-22 14:20:00,5.0
e80aa8d4a9cf19e49fcb1197d8296362,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-01-22 23:08:00,2010-01-22 23:44:00,"-12,12519073","-77,03253174",drop off,"-12,09652998","-77,02154125",2010-01-22 23:20:00,5.0
e80aa8d4a9cf19e49fcb1197d82ccee0,65b6f3b7075270499ddd0f1dc1130459,f78d50ea4f0c83a4a302d9fa82264b02,executive,2010-01-22 12:27:00,2010-01-22 13:14:00,"-12,09502792","-77,02142334",drop off,"-12,09022855","-77,04192485",2010-01-22 12:35:00,5.0
e80aa8d4a9cf19e49fcb1197d82d0ebd,,,executive,2010-01-22 12:09:00,2010-01-22 12:12:00,"-12,04701233","-76,94396973",rider cancel,,,,
fdba41f4b66d90ed7863fce32b9927ef,,,executive,2010-01-19 00:00:00,2010-01-17 20:41:00,"-11,9061713","-77,0370163",rider cancel,,,,
fdba41f4b66d90ed7863fce32b99dbeb,65b6f3b7075270499ddd0f1dc1130459,f78d50ea4f0c83a4a302d9fa82264b02,executive,2010-01-16 23:36:00,2010-01-17 00:00:00,"-12,12155533","-76,99050903",drop off,"-12,099114","-77,02146333",2010-01-16 23:40:00,5.0
ff5c924e0b630fd7c019a4234056f471,406921adcca37705ef527b4246c0cfea,406921adcca37705ef527b4246c10d2c,executive,2010-01-15 00:38:00,2010-01-15 00:39:00,"-12,091396","-77,028694",rider cancel,"-12,10457033","-77,01209354",2010-01-15 00:38:00,
ff5c924e0b630fd7c019a4234055f33a,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-01-15 04:16:00,2010-01-15 05:19:00,"-12,10292053","-76,97570801",drop off,"-12,10981583","-77,03637828",2010-01-15 04:39:00,
ff5c924e0b630fd7c019a42340547fcb,3d68e1172f35c1fbd06db5a1bc1824a3,3d68e1172f35c1fbd06db5a1bc38c35f,executive,2010-01-15 15:19:00,2010-01-15 16:07:00,"-12,08201218","-76,97293091",drop off,"-12,1261304","-77,01842867",2010-01-15 15:40:00,5.0
ff5c924e0b630fd7c019a4234054d751,3d68e1172f35c1fbd06db5a1bc1824a3,3d68e1172f35c1fbd06db5a1bc38c35f,executive,2010-01-15 13:46:00,2010-01-15 13:48:00,"-12,09748459","-77,02087402",rider cancel,"-12,12764074","-77,01903167",,
ff5c924e0b630fd7c019a4234056fdc2,406921adcca37705ef527b4246c0cfea,406921adcca37705ef527b4246c10d2c,executive,2010-01-15 00:36:00,2010-01-15 00:37:00,"-12,091332","-77,027313",rider cancel,"-12,10294824","-77,01546139",,
429ac5e4e87adf8fadd74f8b30bd46c7,65b6f3b7075270499ddd0f1dc1130459,f78d50ea4f0c83a4a302d9fa82264b02,executive,2010-01-25 02:49:00,2010-01-25 03:01:00,"-12,090415","-77,037224",drop off,"-12,09726406","-77,04975573",2010-01-25 02:56:00,5.0
01aef738ea3c7316c256e6feade43876,,,executive,2010-02-20 01:17:00,,"-12,10558701","-77,03796387",failure,,,,
01aef738ea3c7316c256e6feade74c54,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-02-19 16:40:00,2010-02-19 16:55:00,"-12,1189823","-77,0358029",drop off,"-12,09775088","-77,03893391",2010-02-19 16:35:00,4.0
031fea9628f9238b051a58808553a87b,,,executive,2010-02-22 00:00:00,2010-02-21 21:16:00,"-12,1005158","-76,9931074",rider cancel,,,,
056e782066df516f734d0bbc2460987a,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-02-15 23:19:00,2010-02-15 23:50:00,"-12,08323288","-76,9671936",drop off,"-12,09590595","-77,02142041",2010-02-15 23:23:00,5.0
87586ba0f6d5a6b3999c9e4e41d24290,,,executive,2010-12-09 23:30:00,,"-12,11010361","-77,0406189",failure,,,,
0c365cb165176a365d37f07bc607256a,,,executive,2010-02-19 14:16:00,,"-12,06207029","-76,94665837",,,,,
fa8b83370572d5ccd1f35db918919d5f,,,executive,2010-12-11 02:00:00,2010-12-09 22:04:00,"-12,024053","-77,112036",rider cancel,,,,
87586ba0f6d5a6b3999c9e4e4108f101,,,executive,2010-12-10 12:00:00,2010-12-09 22:23:00,"-12,0725432","-76,9553492",rider cancel,,,,
87586ba0f6d5a6b3999c9e4e410a5794,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-12-09 13:45:00,2010-12-09 14:22:00,"-12,09709421","-77,02203579",drop off,"-12,08473168","-77,09825438",2010-12-09 13:41:00,4.0
87586ba0f6d5a6b3999c9e4e412a299c,992347d5c59f47b13b14442c6dac8d15,2a7979f6826bbbf4a061456c478a7326,executive,2010-12-09 20:40:00,2010-12-09 21:06:00,"-12,124561","-77,027835",drop off,"-12,09714459","-77,03603356",2010-12-09 20:21:00,5.0
87586ba0f6d5a6b3999c9e4e4108fe97,6e168888d1ec73590b7ea371548757b5,2a7979f6826bbbf4a061456c47623b7c,executive,2010-12-09 22:05:00,2010-12-09 22:30:00,"-12,08848572","-76,9694519",drop off,"-12,09703011","-77,02073336",2010-12-09 22:18:00,5.0
87586ba0f6d5a6b3999c9e4e412a1a07,e84fda9c5df33f03c89b6923c361fb35,e84fda9c5df33f03c89b6923c362193f,executive,2010-12-09 22:50:00,2010-12-09 23:13:00,"-12,1295334","-77,0230141",drop off,"-12,11933546","-77,03709884",2010-12-09 22:44:00,5.0
87586ba0f6d5a6b3999c9e4e41d20091,,,executive,2010-12-11 22:10:00,,"-12,1053457","-76,9757211",failure,,,,
aa65e21e2d82fa0514fa7876456e2c71,6e168888d1ec73590b7ea371548757b5,2a7979f6826bbbf4a061456c47623b7c,executive,2010-12-09 13:15:00,2010-12-09 14:05:00,"-12,09184647","-77,02426147",drop off,"-12,12332535","-77,0390625",2010-12-09 13:09:00,5.0
883360491194dd3b866c897b2584ec98,3d68e1172f35c1fbd06db5a1bc1824a3,3d68e1172f35c1fbd06db5a1bc38c35f,executive,2010-02-14 03:56:00,2010-02-14 04:16:00,"-12,10564041","-77,03793335",drop off,"-12,1260299","-77,02582171",2010-02-14 04:03:00,5.0
883360491194dd3b866c897b2586188d,3d68e1172f35c1fbd06db5a1bc1824a3,3d68e1172f35c1fbd06db5a1bc38c35f,executive,2010-02-14 01:21:00,2010-02-14 01:39:00,"-12,13465118","-77,02786255",drop off,"-12,10534436","-77,03793909",2010-02-14 01:22:00,5.0
6a7834117541a88cbf6ba29511862966,3d68e1172f35c1fbd06db5a1bc1824a3,3d68e1172f35c1fbd06db5a1bc38c35f,executive,2010-02-14 23:30:00,2010-02-15 00:48:00,"-12,0976138","-77,0183927",drop off,"-12,10068247","-77,02827122",2010-02-14 23:59:00,5.0
cf0c3902b7a3c665864f48b73a206b71,,,executive,2010-02-17 20:39:00,2010-02-17 20:39:00,"-12,012893","-77,11463",rider cancel,,,,
388cf395c282c2be29a124ced00b1916,d665fb9f75ef5d9cd0fd89479380ba78,0accdd3aa5a322f4129fa20b53278c69,executive,2010-12-08 00:07:00,2010-12-08 00:57:00,"-12,09299498","-76,96434785",drop off,"-12,0759244","-77,0348564",2010-12-08 00:36:00,5.0
cf0c3902b7a3c665864f48b73a22cebd,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-02-17 02:14:00,2010-02-17 04:28:00,"-12,08125687","-77,06781006",drop off,"-12,76270143","-76,59993078",2010-02-17 02:28:00,5.0
87586ba0f6d5a6b3999c9e4e41087307,,,executive,2010-12-10 00:50:00,2010-12-10 00:50:00,"-12,11899948","-77,043396",rider cancel,,,,
cf0c3902b7a3c665864f48b73a2908db,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-02-15 21:05:00,2010-02-15 21:52:00,"-12,185865","-77,0219019",drop off,"-12,09546419","-77,017748",2010-02-15 21:21:00,5.0
cf0c3902b7a3c665864f48b73a2975ff,,,executive,2010-02-16 01:30:00,2010-02-15 20:14:00,"-12,0461554","-76,9664958",rider cancel,,,,
cf0c3902b7a3c665864f48b73a307e69,883360491194dd3b866c897b2589118c,883360491194dd3b866c897b25895c8c,executive,2010-02-15 00:05:00,2010-02-15 00:06:00,"-12,135439","-77,014989",drop off,"-12,10195373","-77,05587185",2010-02-15 00:05:00,5.0
cf0c3902b7a3c665864f48b73a308b9b,,,executive,2010-02-15 00:02:00,2010-02-15 00:03:00,"-12,019401","-77,105975",rider cancel,,,,
cf0c3902b7a3c665864f48b73a30c2a4,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-02-14 23:46:00,2010-02-15 00:18:00,"-12,10562897","-77,03790283",drop off,"-12,09567261","-77,02148026",2010-02-14 23:48:00,5.0
cf0c3902b7a3c665864f48b73a2f2cc5,883360491194dd3b866c897b2589118c,883360491194dd3b866c897b25895c8c,executive,2010-02-15 04:26:00,2010-02-15 04:55:00,"-12,081383","-77,047613",drop off,"-12,12644977","-77,01797516",2010-02-15 04:35:00,5.0
cf0c3902b7a3c665864f48b73a338c00,,,executive,2010-02-15 11:25:00,2010-02-14 19:35:00,"-12,0990448","-77,0395813",rider cancel,,,,
d4f0cc17859409c1ac4c4a4d67684e33,,,executive,2010-02-19 01:36:00,2010-02-19 01:37:00,"-12,01957","-77,107958",rider cancel,,,,
cf0c3902b7a3c665864f48b73a31b8b6,,,executive,2010-02-17 22:30:00,2010-02-17 21:12:00,"-12,1033613","-76,9802356",rider cancel,,,,
cf0c3902b7a3c665864f48b73a335f1f,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-02-14 19:50:00,2010-02-14 20:15:00,"-12,09488678","-77,02124023",drop off,"-12,10580179","-77,02857102",2010-02-14 20:02:00,5.0
87586ba0f6d5a6b3999c9e4e41d1ad09,,,executive,2010-12-10 03:45:00,,"-12,024053","-77,112036",failure,,,,
f3ebad807490ab78a4ae25dd7de4aa47,,,executive,2010-02-14 16:09:00,,"-12,111223","-76,992859",failure,,,,
d4f0cc17859409c1ac4c4a4d67aae48f,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-02-19 00:30:00,2010-02-19 03:38:00,"-12,1005158","-76,9931074",drop off,"-12,11323937","-77,04598549",2010-02-19 00:25:00,
f3ebad807490ab78a4ae25dd7de81224,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-02-14 13:41:00,2010-02-14 13:42:00,"-12,09460449","-77,02130127",rider cancel,"-12,12258122","-76,98648702",,
f3ebad807490ab78a4ae25dd7de7f6ec,,,executive,2010-02-14 13:42:00,2010-02-14 13:43:00,"-12,09534836","-77,02111816",rider cancel,,,,
f3ebad807490ab78a4ae25dd7de7f8d6,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-02-14 13:42:00,2010-02-14 14:08:00,"-12,09748459","-77,02047729",drop off,"-12,1225918","-76,98649429",2010-02-14 13:46:00,5.0
f3ebad807490ab78a4ae25dd7dea65ca,,,executive,2010-02-14 06:58:00,2010-02-14 07:01:00,"-12,1131793","-77,0457617",not found,,,,
f3ebad807490ab78a4ae25dd7dea7fa8,,,executive,2010-02-14 06:37:00,2010-02-14 06:40:00,"-12,1131793","-77,0457617",not found,,,,
f3ebad807490ab78a4ae25dd7dea71e7,,,executive,2010-02-14 06:47:00,2010-02-14 06:50:00,"-12,1131793","-77,0457617",not found,,,,
0194b4a5c9e41bfd35f9168423f8b4b6,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-02-08 01:00:00,2010-02-08 03:00:00,"-12,1325324","-77,0043612",drop off,"-12,09584684","-77,02137521",2010-02-08 01:31:00,5.0
0194b4a5c9e41bfd35f9168423fa4b1a,406921adcca37705ef527b4246c0cfea,406921adcca37705ef527b4246c10d2c,executive,2010-02-07 16:18:00,2010-02-07 16:21:00,"-12,111393","-76,992717",rider cancel,"-12,13431574","-76,9973998",,
0194b4a5c9e41bfd35f9168423fd431d,,,executive,2010-02-08 12:50:00,,"-12,09454346","-77,02148438",failure,,,,
0accdd3aa5a322f4129fa20b531d865f,,,executive,2010-02-13 05:06:00,,"-12,096255","-77,027622",failure,,,,
0accdd3aa5a322f4129fa20b531dc3cd,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-02-13 13:00:00,2010-02-13 14:05:00,"-12,04697037","-77,05984497",drop off,"-12,10392487","-77,06431071",2010-02-13 12:55:00,5.0
aa65e21e2d82fa0514fa7876454f2c67,62c2e39787aa19cd2513901cf3b4858d,62c2e39787aa19cd2513901cf3b49643,executive,2010-12-09 07:30:00,2010-12-09 07:35:00,"-12,0757637","-77,02661133",drop off,"-12,11166233","-77,00250112",2010-12-09 07:20:00,5.0
87586ba0f6d5a6b3999c9e4e41d13e08,,,executive,2010-12-10 07:40:00,,"-12,07566452","-77,02627563",failure,,,,
