journey_id,user_id,driver_id,taxi_id,icon,start_type,start_at,start_lat,start_lon,end_at,end_lat,end_lon,end_state,driver_start_lat,driver_start_lon,arrived_at,source,driver_score,rider_score
990c9895b185fc00a9273af4a929d541,d4fdce6822a5f108a1aeb32c3e6c0a43,fb81277200c0aea311ad85f90d548d5a,fb81277200c0aea311ad85f90d733b00,executive,asap,2010-08-18 05:40:00,"-12,10608673","-77,05267334",2010-08-18 06:17:00,"-12,12007904","-77,01025391",drop off,"-12,13249643","-77,02696236",2010-08-18 05:54:00,iPhone,,5.0
8cacd92bb3ea82079e446fd4b8fe7183,54b4de3c953be7d11a1ea3e2b54218dc,eef4aeee867d60d44e1d077d16054b6a,294e869d187357cad25b8af65aa860e8,executive,asap,2010-08-19 13:30:00,"-12,10005188","-76,96994019",2010-08-19 14:07:00,"-12,12974548","-76,9831543",drop off,"-12,09505851","-76,96263481",2010-08-19 13:43:00,iPhone,4.0,5.0
787d399dff28a3255fcfb222258b10d2,2e51db3a8a77aa594aa686ff19e0af38,583949a89a9ee17d19e3ca4f137b6b4c,922d998685f68f17dd0f3c9f36dd51ac,executive,asap,2010-08-21 14:14:00,"-12,09246445","-77,05929565",2010-08-21 15:29:00,"-12,00881958","-77,009552",drop off,"-12,09315213","-77,05229259",2010-08-21 14:23:00,iPhone,5.0,5.0
787d399dff28a3255fcfb22225ebab1d,8ed36e0e9dbf62743c06c09e5f7c1835,68fe4d0ad82cc2d715d1319533360be6,294e869d187357cad25b8af65aa3c6b1,executive,reserved,2010-08-21 14:00:00,"-12,10640335","-77,0402832",2010-08-21 14:16:00,"-12,09437943","-77,02130127",drop off,"-12,07523479","-77,0425044",2010-08-21 14:03:00,iPhone,4.0,5.0
f61ceded5b5241cc95ec0c07f5b3059f,cf3a94138caddceb3209e47236122257,fb81277200c0aea311ad85f90d548d5a,fb81277200c0aea311ad85f90d733b00,executive,reserved,2010-12-29 08:50:00,"-12,10588455","-77,03149414",2010-12-29 09:35:00,"-12,02259827","-77,1078186",drop off,"-12,12248268","-77,0303365",2010-12-29 08:46:00,iPhone,,5.0
f61ceded5b5241cc95ec0c07f5b4e7f8,9c20ca4ed54259e49914ca125da59a6a,fb81277200c0aea311ad85f90d548d5a,fb81277200c0aea311ad85f90d733b00,executive,reserved,2010-12-28 08:45:00,"-12,11639023","-77,03890991",2010-12-28 09:01:00,"-12,07423782","-76,88549805",drop off,"-12,12782684","-77,02931811",2010-12-28 08:22:00,iPhone,,5.0
f61ceded5b5241cc95ec0c07f559d531,1d3c551d7fc3d0daf73f0a8c823a9c92,0fd4a08189ac948f6beaa2d314c6a7ea,0fd4a08189ac948f6beaa2d314e68e64,executive,asap,2010-12-28 13:55:00,"-12,11110306","-77,04122925",2010-12-28 14:48:00,"-12,02303314","-77,1071167",drop off,"-12,10590165","-77,01883863",2010-12-28 14:05:00,iPhone,,5.0
a75e7b07b437bc6b83f1073cfe3639e4,86aa09456b63a2a25e0097c55203cb59,68fe4d0ad82cc2d715d1319533360be6,294e869d187357cad25b8af65aa3c6b1,executive,asap,2010-08-22 01:34:00,"-12,08654785","-76,99084473",2010-08-22 02:15:00,"-12,10467911","-77,04547119",drop off,"-12,11108127","-77,02510562",2010-08-22 01:52:00,iPhone,5.0,5.0
a75e7b07b437bc6b83f1073cfe58021c,15c2795f9994744f8ffef0a4ba095708,ff5c924e0b630fd7c019a4234059fdf4,ff5c924e0b630fd7c019a423405c86f6,executive,reserved,2010-08-22 01:15:00,"-12,1022644","-77,01416016",2010-08-22 01:38:00,"-12,0515976","-77,03530884",drop off,"-12,09751647","-77,02730523",2010-08-22 01:13:00,iPhone,,5.0
c54dcc6e4844596e2985e1d2f2294d75,8e37a68fab5f31a5e2c1b5f77c6bb9e5,583949a89a9ee17d19e3ca4f137b6b4c,922d998685f68f17dd0f3c9f36dd51ac,executive,reserved,2010-08-20 18:10:00,"-12,0982454","-77,0591711",2010-08-20 19:03:00,"-12,1137688","-77,0309709",drop off,"-12,09312975","-77,05229833",2010-08-20 18:24:00,web,,
da38109f2db0a4178f9adbb317b80bb7,9a509746b5612ec4d3126dab574b4c84,68fe4d0ad82cc2d715d1319533360be6,294e869d187357cad25b8af65aa3c6b1,executive,reserved,2010-08-22 10:30:00,"-12,024053","-77,112036",2010-08-22 12:04:00,"-12,1029102","-77,0515434",drop off,"-12,042859","-77,05052166",2010-08-22 10:36:00,web,5.0,5.0
787d399dff28a3255fcfb22225ea7f89,59a766bd488db1053eeba5a3aea922df,eef4aeee867d60d44e1d077d16054b6a,294e869d187357cad25b8af65aa860e8,executive,reserved,2010-08-21 23:15:00,"-12,0810497","-76,9759288",2010-08-21 23:58:00,"-12,0795463","-76,9387654",drop off,"-12,09505918","-76,96274309",2010-08-21 23:05:00,web,,5.0
fa5c3d1ad73379ba86b960210e03be9d,2679b32501c3f1b551efb00116b40d52,fb81277200c0aea311ad85f90d548d5a,fb81277200c0aea311ad85f90d733b00,executive,asap,2010-08-22 21:45:00,"-12,024053","-77,112036",2010-08-22 21:46:00,"-12,0846","-77,0513289",rider cancel,"-12,04460777","-77,10694881",,web,,
b3de988fc3b3a7f4ba01570e8d8e9ba5,576d6a494b4a0c632e3f088675ca677b,fdba41f4b66d90ed7863fce32b97a19f,ebd4b0ae48400c6bec1f5909d4d5832d,executive,reserved,2010-12-30 13:15:00,"-12,13116074","-77,02661133",2010-12-30 13:34:00,"-12,09519196","-77,02554321",drop off,"-12,13206049","-77,02334689",2010-12-30 13:02:00,iPhone,5.0,5.0
92f3bbba17da4231b2a0b2b274266b76,9cb0ce4ebefaba511db0badba0bbc923,68fe4d0ad82cc2d715d1319533360be6,294e869d187357cad25b8af65aa3c6b1,executive,reserved,2010-08-22 13:45:00,"-12,1189979","-77,0160166",2010-08-22 14:06:00,"-12,0909601","-77,0039127",drop off,"-12,11273142","-77,01551685",2010-08-22 13:23:00,web,,
9cfcb63cf9bc63b557eeddf25981d1dc,b12f4f09c783e29fe0d0ea62452daf8e,583949a89a9ee17d19e3ca4f137b6b4c,922d998685f68f17dd0f3c9f36dd51ac,executive,reserved,2010-08-20 22:30:00,"-12,083803","-77,048441",2010-08-20 22:51:00,"-12,085451","-77,0829159",drop off,"-12,10050196","-77,06205795",2010-08-20 22:30:00,web,,5.0
fa5c3d1ad73379ba86b960210e905116,86aa09456b63a2a25e0097c55203bbfb,eef4aeee867d60d44e1d077d16054b6a,294e869d187357cad25b8af65aa860e8,executive,reserved,2010-08-23 04:10:00,"-12,024053","-77,112036",2010-08-23 05:23:00,"-12,0944764","-76,9855921",drop off,"-12,01515577","-77,0768853",2010-08-23 04:14:00,web,5.0,5.0
fa5c3d1ad73379ba86b960210e642117,b7dea45c3cc92b9efd5a4905e67f4511,eef4aeee867d60d44e1d077d16054b6a,294e869d187357cad25b8af65aa860e8,executive,reserved,2010-08-22 22:30:00,"-12,024053","-77,112036",2010-08-22 23:31:00,"-12,0920436","-76,9732263",drop off,"-12,01427928","-77,07793501",2010-08-22 22:32:00,web,,5.0
9653e4379509630affa82d7744c795f3,cb6ea169cefc7a0a5f1f8bd8ebe5f305,68fe4d0ad82cc2d715d1319533360be6,294e869d187357cad25b8af65aa3c6b1,executive,asap,2010-08-24 00:54:00,"-12,11986011","-77,00898919",2010-08-24 01:41:00,"-12,10435294","-76,9707885",drop off,"-12,11106482","-77,02516041",2010-08-24 01:09:00,Android,0.0,5.0
2679b32501c3f1b551efb00116b3303a,7d3c2e2ccb10710c9877b709b8192478,ff5c924e0b630fd7c019a4234059fdf4,ff5c924e0b630fd7c019a423405c86f6,executive,reserved,2010-08-23 00:00:00,"-12,12111282","-77,04168701",2010-08-23 00:55:00,"-12,08544922","-76,98782349",drop off,"-12,12500431","-77,03590501",2010-08-22 23:55:00,iPhone,,5.0
cb76e1bb9435d9826709f69267828de1,55a921582f7b88ef61a3d8e24f502205,68fe4d0ad82cc2d715d1319533360be6,294e869d187357cad25b8af65aa3c6b1,executive,reserved,2010-08-25 02:55:00,"-12,02131653","-77,10848999",2010-08-25 04:21:00,"-12,0647583","-76,9369812",drop off,"-12,01893776","-77,10702602",2010-08-25 02:45:00,iPhone,5.0,5.0
fa5c3d1ad73379ba86b960210e90cc9d,10d9df705123aefdc68ca566646a1731,ccfcfc81abe6485b505ba742749e6b8b,ecad23449871b9851b3730d0b3a50cd6,executive,asap,2010-08-22 13:48:00,"-12,12778091","-77,01373291",2010-08-22 14:43:00,"-12,0976944","-77,02072144",drop off,"-12,1021854","-77,02165988",2010-08-22 14:25:00,iPhone,,5.0
fa5c3d1ad73379ba86b960210ebae1b1,88a0d8a123b3c1b2f39bec89da7c8817,583949a89a9ee17d19e3ca4f137b6b4c,922d998685f68f17dd0f3c9f36dd51ac,executive,reserved,2010-08-23 02:00:00,"-12,11750031","-77,04302979",2010-08-23 02:57:00,"-12,0194664","-77,10775757",drop off,"-12,11897729","-77,03702452",2010-08-23 01:57:00,iPhone,,5.0
9653e4379509630affa82d7744ca600c,7abecd4f47c2c1d5390d86eb22173bdb,583949a89a9ee17d19e3ca4f137b6b4c,922d998685f68f17dd0f3c9f36dd51ac,executive,asap,2010-08-23 13:02:00,"-12,08932495","-77,06613159",2010-08-23 14:05:00,"-12,09218216","-77,02420044",drop off,"-12,09325562","-77,05241014",2010-08-23 13:31:00,iPhone,,5.0
ef35302138c34b70ddbeb9a52255afb9,55a921582f7b88ef61a3d8e24f502205,17c21284245ff240c7212732991c37ac,395884c1271e80e946d1f02dd92d61c5,executive,reserved,2010-12-30 06:00:00,"-12,1212883","-76,99053955",2010-12-30 06:40:00,"-12,02303314","-77,1071167",drop off,"-12,1278497","-76,99200739",2010-12-30 05:47:00,iPhone,,5.0
6e6fced07549f490ece8137124927bda,ca5f041e0b807120714a6e4616154d37,68fe4d0ad82cc2d715d1319533360be6,294e869d187357cad25b8af65aa3c6b1,executive,reserved,2010-08-26 20:30:00,"-12,1057784","-76,9753118",2010-08-26 20:47:00,"-12,0792764","-76,9671484",drop off,"-12,11132256","-77,02519071",2010-08-26 20:27:00,web,5.0,5.0
c91ab51e412298d4ad7a7999dab18f66,54b4de3c953be7d11a1ea3e2b54218dc,eef4aeee867d60d44e1d077d16054b6a,294e869d187357cad25b8af65aa860e8,executive,reserved,2010-08-26 12:20:00,"-12,08783722","-77,06564331",2010-08-26 13:06:00,"-12,10011292","-76,96960449",drop off,"-12,08766307","-77,00071356",2010-08-26 12:09:00,iPhone,5.0,5.0
a75e7b07b437bc6b83f1073cfe36596d,e4cae9e711f3aa4ce90ed98f28380df7,68fe4d0ad82cc2d715d1319533360be6,294e869d187357cad25b8af65aa3c6b1,executive,reserved,2010-08-22 01:10:00,"-12,09519958","-77,04025269",2010-08-22 01:21:00,"-12,10120392","-77,00778198",drop off,"-12,09668684","-77,03508917",2010-08-22 00:50:00,iPhone,4.0,5.0
e23ab32d38be8a48382235a0ae74ce08,1f644b70aa0241070b84ca26fdff597e,583949a89a9ee17d19e3ca4f137b6b4c,922d998685f68f17dd0f3c9f36dd51ac,executive,asap,2010-08-27 14:46:00,"-12,09494781","-77,04464722",2010-08-27 15:22:00,"-12,10671616","-76,99441528",drop off,"-12,09312107","-77,05219779",2010-08-27 14:51:00,iPhone,5.0,5.0
ba6a8f3852fddae976921b132363be02,8d7a255716cbbbbf448c696c69370f2d,ff5c924e0b630fd7c019a4234059fdf4,ff5c924e0b630fd7c019a423405c86f6,executive,asap,2010-08-28 00:12:00,"-12,08971398","-77,00784188",2010-08-28 00:29:00,"-12,09323036","-77,02733684",drop off,"-12,09017348","-77,01160141",2010-08-28 00:15:00,Android,4.0,5.0
ba6a8f3852fddae976921b132365b8cb,65b6f3b7075270499ddd0f1dc10f9ac6,fb81277200c0aea311ad85f90d548d5a,fb81277200c0aea311ad85f90d733b00,executive,reserved,2010-08-27 18:15:00,"-12,1191537","-77,03382947",2010-08-27 18:39:00,"-12,12789707","-77,02706527",drop off,"-12,12685008","-77,0293088",2010-08-27 18:04:00,Android,1.0,5.0
fdec0a563d29f587e8de74f07b6e0c9a,cf3a94138caddceb3209e4723638ef6f,68fe4d0ad82cc2d715d1319533360be6,294e869d187357cad25b8af65aa3c6b1,executive,asap,2010-08-28 13:16:00,"-12,13036009","-77,03198008",2010-08-28 14:04:00,"-12,09625496","-77,02806506",drop off,"-12,11222162","-77,03786026",2010-08-28 13:26:00,Android,1.0,5.0
e23ab32d38be8a48382235a0ae920be5,ca5f041e0b807120714a6e4616154d37,eef4aeee867d60d44e1d077d16054b6a,294e869d187357cad25b8af65aa860e8,executive,reserved,2010-08-28 13:00:00,"-12,1053457","-76,9757211",2010-08-28 13:24:00,"-12,0945637","-76,9652962",drop off,"-12,09522615","-76,96256618",2010-08-28 12:53:00,web,5.0,5.0
e23ab32d38be8a48382235a0ae929bf3,8d7a255716cbbbbf448c696c69370f2d,ff5c924e0b630fd7c019a4234059fdf4,ff5c924e0b630fd7c019a423405c86f6,executive,asap,2010-08-28 00:46:00,"-12,09326446","-77,02785451",2010-08-28 01:13:00,"-12,12542615","-77,03153383",drop off,"-12,09323726","-77,02793443",2010-08-28 00:49:00,Android,0.0,5.0
af150a8e2ffe48b679e8bc4bca38df1d,576d6a494b4a0c632e3f088675ca677b,fdba41f4b66d90ed7863fce32b97a19f,ebd4b0ae48400c6bec1f5909d4d5832d,executive,reserved,2010-12-31 13:15:00,"-12,13116074","-77,02661133",2010-12-31 13:32:00,"-12,09519196","-77,02554321",drop off,"-12,1321115","-77,0233352",2010-12-31 13:05:00,iPhone,5.0,5.0
d0ec88e769676b5d8951872ac2fa47e0,55a921582f7b88ef61a3d8e24f502205,ff5c924e0b630fd7c019a4234059fdf4,ff5c924e0b630fd7c019a423405c86f6,executive,asap,2010-08-28 23:44:00,"-12,09748459","-77,02096558",2010-08-29 00:27:00,"-12,09362793","-76,99401855",drop off,"-12,09621087","-77,03694825",2010-08-29 00:03:00,iPhone,5.0,5.0
351dd31a6aecc7011bdac75703c7ac4f,b44159c128d31f55629260b6716b58f7,68fe4d0ad82cc2d715d1319533360be6,294e869d187357cad25b8af65aa3c6b1,executive,reserved,2010-08-27 22:05:00,"-12,0758006","-76,9624388",2010-08-27 22:30:00,"-12,1004219","-76,9689867",drop off,"-12,11442217","-77,02347866",2010-08-27 22:01:00,web,3.0,5.0
c19008ce3045450ed42fd00598896221,b7dea45c3cc92b9efd5a4905e67f4511,6e168888d1ec73590b7ea371548757b5,19ab0c811749e07944b0deccb507767e,executive,asap,2010-12-30 11:30:00,"-12,0887305","-76,9720952",2010-12-30 12:09:00,"-11,9963951","-77,12155",drop off,"-12,08857167","-76,97210596",2010-12-30 11:31:00,web,,5.0
8a001a3b0c9447e945793b4b7d8e62da,659fcfb728615b0996641d0399df43c5,eef4aeee867d60d44e1d077d16054b6a,294e869d187357cad25b8af65aa860e8,executive,reserved,2010-08-26 22:30:00,"-12,1222442","-77,0237788",2010-08-26 23:02:00,"-12,0947118","-77,036629",drop off,"-12,12333085","-77,00950528",2010-08-26 22:22:00,web,,
e37f4faf7392431601415fb542eba637,e1332f68e81526e498e4d84523390d76,583949a89a9ee17d19e3ca4f137b6b4c,922d998685f68f17dd0f3c9f36dd51ac,executive,asap,2010-08-29 15:37:00,"-12,10858154","-77,0385437",2010-08-29 16:07:00,"-12,10055923","-77,02127075",drop off,"-12,09290096","-77,05213225",2010-08-29 15:51:00,iPhone,4.0,5.0
fdec0a563d29f587e8de74f07b8e110f,7abecd4f47c2c1d5390d86eb22173bdb,583949a89a9ee17d19e3ca4f137b6b4c,922d998685f68f17dd0f3c9f36dd51ac,executive,asap,2010-08-28 12:55:00,"-12,08903122","-77,06640625",2010-08-28 13:50:00,"-12,09180069","-77,02435303",drop off,"-12,09327354","-77,05240421",2010-08-28 13:22:00,iPhone,,5.0
81771803646e88efe073786dd23613c5,d9d3d81deef80d665fb0358ddef430b0,ff5c924e0b630fd7c019a4234059fdf4,ff5c924e0b630fd7c019a423405c86f6,executive,asap,2010-08-30 00:05:00,"-12,10205752","-77,0450753",2010-08-30 00:46:00,"-12,13535163","-77,02694826",drop off,"-12,09513925","-77,05463026",2010-08-30 00:17:00,Android,0.0,5.0
81771803646e88efe073786dd235fd37,4c37542f88f6bc6fb2465a93be210506,6e168888d1ec73590b7ea371548757b5,19ab0c811749e07944b0deccb507767e,executive,asap,2010-08-30 00:33:00,"-12,08933258","-77,02279663",2010-08-30 00:41:00,"-12,10565186","-76,97543335",rider cancel,"-12,09124236","-77,02987127",,iPhone,,
81771803646e88efe073786dd2381633,86aa09456b63a2a25e0097c55220cd9a,b5ad67a3c92f78510e3bd10d9f6c2c67,b5ad67a3c92f78510e3bd10d9f4c71d8,executive,asap,2010-08-29 13:13:00,"-12,1439506","-77,0008027",2010-08-29 14:16:00,"-12,096077","-77,036629",drop off,"-12,08867989","-77,00810219",2010-08-29 13:41:00,web,,4.0
81771803646e88efe073786dd20fa1a5,699c76a8203348961730e0164a508243,b66c43e298753a3d39220e53008a4325,78851a91f305d3ed7bb3cc0111e343e2,executive,asap,2010-08-30 06:04:00,"-12,12447357","-77,02758789",2010-08-30 06:12:00,"-12,13144302","-77,02975464",drop off,"-12,12321441","-77,01796489",2010-08-30 06:08:00,iPhone,4.0,5.0
81771803646e88efe073786dd235b8a9,2f1882c87731970df63e69d4bc282692,ff5c924e0b630fd7c019a4234059fdf4,ff5c924e0b630fd7c019a423405c86f6,executive,asap,2010-08-30 01:39:00,"-12,12181854","-77,00744629",2010-08-30 02:26:00,"-12,08541107","-76,96191406",drop off,"-12,12099008","-77,02486763",2010-08-30 01:47:00,iPhone,,5.0
851c01316b0d0caef63f72c1af54fc26,dd91e131888064bf7df3ce08f3d8fd94,68fe4d0ad82cc2d715d1319533360be6,294e869d187357cad25b8af65aa3c6b1,executive,reserved,2010-08-28 00:30:00,"-12,13192955","-77,02894349",2010-08-28 01:31:00,"-12,12561857","-77,03663237",drop off,"-12,11141705","-77,02569885",2010-08-28 00:23:00,Android,,5.0
f420a3daee4777127e9eaa907ed64390,699c76a8203348961730e0164a508243,b66c43e298753a3d39220e53008a4325,78851a91f305d3ed7bb3cc0111e343e2,executive,asap,2010-08-30 06:57:00,"-12,13143921","-77,02975464",2010-08-30 07:17:00,"-12,09254837","-77,05917358",drop off,"-12,12579773","-77,01793706",2010-08-30 07:03:00,iPhone,5.0,5.0
81771803646e88efe073786dd2357c48,c127041483aa67ee4525d94d187175dc,ff5c924e0b630fd7c019a4234059fdf4,ff5c924e0b630fd7c019a423405c86f6,executive,asap,2010-08-30 02:38:00,"-12,09080798","-76,98850684",2010-08-30 03:19:00,"-12,04499221","-76,96740624",drop off,"-12,09637171","-76,98528672",2010-08-30 02:41:00,Android,0.0,5.0
f420a3daee4777127e9eaa907eb55dc1,e514428c195a86b270d0922a9968cbc4,68fe4d0ad82cc2d715d1319533360be6,294e869d187357cad25b8af65aa3c6b1,executive,reserved,2010-08-30 16:00:00,"-12,0861348","-76,9988034",2010-08-30 16:14:00,"-12,0703973","-76,9462602",drop off,"-12,11440969","-77,02352143",2010-08-30 15:57:00,web,5.0,5.0
c6cf513f65ad6eea01bdb0fdd85f92ff,59a766bd488db1053eeba5a3aea922df,eef4aeee867d60d44e1d077d16054b6a,294e869d187357cad25b8af65aa860e8,executive,reserved,2010-08-28 23:00:00,"-12,08109394","-76,97677754",2010-08-28 23:32:00,"-12,07863407","-76,93911664",drop off,"-12,1109069","-76,9928544",2010-08-28 22:50:00,Android,,5.0
d0ec88e769676b5d8951872ac29a2c20,1148d03f8b2a30203b4b2823226d3594,8ff94ac5183d99dc41b042ad5cb1e655,8ff94ac5183d99dc41b042ad5cd7f247,group,reserved,2010-08-28 23:00:00,"-12,024053","-77,112036",2010-08-29 01:43:00,"-12,1214704","-77,028055",drop off,"-12,09303035","-77,078047",2010-08-29 00:04:00,web,,5.0
d0ec88e769676b5d8951872ac2d9757a,ad9c214e6cfd708d4b41f5b362d58eed,ff5c924e0b630fd7c019a4234059fdf4,ff5c924e0b630fd7c019a423405c86f6,executive,asap,2010-08-29 00:27:00,"-12,07008362","-76,93649292",2010-08-29 01:25:00,"-12,09158707","-77,02392578",drop off,"-12,09608348","-76,9902563",2010-08-29 00:55:00,iPhone,,5.0
d0ec88e769676b5d8951872ac2f998b1,3acdf931da6e30a04a9096ef553b3be8,68fe4d0ad82cc2d715d1319533360be6,294e869d187357cad25b8af65aa3c6b1,executive,reserved,2010-08-29 13:30:00,"-12,10616684","-76,97460938",2010-08-29 14:09:00,"-12,12113953","-77,02838135",drop off,"-12,09965961","-76,97080346",2010-08-29 13:21:00,iPhone,,5.0
e23a5a0ac0ddea806e72d2e3b8866d81,1148d03f8b2a30203b4b2823226d3594,8ff94ac5183d99dc41b042ad5cb1e655,8ff94ac5183d99dc41b042ad5cd7f247,group,reserved,2010-08-29 02:01:00,"-12,1214704","-77,028055",2010-08-29 04:10:00,"-12,024053","-77,112036",drop off,"-12,13071464","-77,03510879",2010-08-29 03:23:00,web,,
f420a3daee4777127e9eaa907e4cb943,6e168888d1ec73590b7ea3715487eec4,fb81277200c0aea311ad85f90d548d5a,fb81277200c0aea311ad85f90d733b00,executive,reserved,2010-08-31 02:35:00,"-12,12601089","-77,02026367",2010-08-31 02:33:00,"-12,11290741","-77,03997803",drop off,"-12,12703224","-77,02923382",2010-08-31 02:11:00,iPhone,5.0,5.0
f420a3daee4777127e9eaa907e6f2945,b978183185cdbdb3e065562510a368c3,fb81277200c0aea311ad85f90d548d5a,fb81277200c0aea311ad85f90d733b00,executive,asap,2010-08-31 03:20:00,"-12,11750031","-77,04302979",2010-08-31 03:58:00,"-12,12073135","-77,03234863",drop off,"-12,12699811","-77,02937464",2010-08-31 03:29:00,iPhone,,0.0
f420a3daee4777127e9eaa907eb622a3,fa88b809b28e4387f72703c52ae49bb7,b66c43e298753a3d39220e53008a4325,78851a91f305d3ed7bb3cc0111e343e2,executive,asap,2010-08-30 07:36:00,"-12,124939","-77,0098285",2010-08-30 07:54:00,"-12,1175","-77,0430556",drop off,"-12,12581122","-77,01807855",2010-08-30 07:43:00,Wap,,5.0
39eec12a27ccc89d2fad7319c0fbce93,3546db06867c6c6f85e353c8ea633d07,9653e4379509630affa82d7744c825ec,c31d580a863a6601a97b1b12898445d4,executive,reserved,2010-09-02 16:00:00,"-12,0914741","-77,0270012",2010-09-02 16:06:00,"-12,1068545","-77,0402983",drop off,"-12,09321102","-77,0266662",2010-09-02 15:55:00,web,,5.0
8885d4f4ba61130b812bbd35a1d5b982,cf3a94138caddceb3209e4723638ef6f,9653e4379509630affa82d7744c825ec,c31d580a863a6601a97b1b12898445d4,executive,reserved,2010-09-02 04:20:00,"-12,02405302","-77,11203597",2010-09-02 05:44:00,"-12,13069116","-77,03209911",drop off,"-12,10044299","-77,02645904",2010-09-02 04:38:00,Android,5.0,5.0
953fbfb2f2df407b01af529014365553,699c76a8203348961730e0164a753a25,9653e4379509630affa82d7744c825ec,c31d580a863a6601a97b1b12898445d4,executive,asap,2010-09-01 16:45:00,"-12,10003385","-77,03588102",2010-09-01 17:08:00,"-12,10247124","-77,02778544",drop off,"-12,11383197","-77,00129238",2010-09-01 17:00:00,Android,5.0,5.0
daa896d9a9f4783080a248030c52ed92,ad9c214e6cfd708d4b41f5b362d58eed,406921adcca37705ef527b4246bbbff5,16cbe35db7fff70fbc8251b4cdaa037d,executive,asap,2010-09-02 17:35:00,"-12,0700531","-76,93658447",2010-09-02 17:39:00,"-12,04781342","-77,06219482",rider cancel,"-12,12717033","-77,02212225",,iPhone,,
9653e4379509630affa82d7744c754dd,0a98cead98f3935ef3051e834a30419e,406921adcca37705ef527b4246bbbff5,16cbe35db7fff70fbc8251b4cdaa037d,executive,asap,2010-08-24 02:36:00,"-12,1005158","-76,9931074",2010-08-24 07:46:00,"-12,1175","-77,0430556",drop off,"-12,10774016","-77,03527214",2010-08-24 03:29:00,web,,
9efbe99c8b8ec5ecd57d63c91ad17181,ddb7e8c31d682540b11a3ccd7ff1a0db,68fe4d0ad82cc2d715d1319533360be6,294e869d187357cad25b8af65aa3c6b1,executive,reserved,2010-09-02 20:35:00,"-12,092807","-76,972497",2010-09-02 20:59:00,"-12,099864","-77,0377676",drop off,"-12,09417661","-77,00001888",2010-09-02 20:20:00,web,5.0,5.0
daa896d9a9f4783080a248030cb9826f,e1332f68e81526e498e4d84523390d76,406921adcca37705ef527b4246bbbff5,16cbe35db7fff70fbc8251b4cdaa037d,executive,asap,2010-09-02 17:40:00,"-12,10005951","-77,01953125",2010-09-02 18:24:00,"-12,10520554","-77,03787231",drop off,"-12,12712534","-77,02210658",2010-09-02 18:07:00,iPhone,4.0,5.0
7c4c53fd70dcd9d334c4df86665baf04,caa7a1b7f11b99895d9991c3635fd51d,406921adcca37705ef527b4246bbbff5,16cbe35db7fff70fbc8251b4cdaa037d,executive,asap,2010-09-02 23:27:00,"-12,07779694","-77,08355713",2010-09-03 00:43:00,"-12,01946259","-77,0760498",drop off,"-12,098477","-77,04923677",2010-09-02 23:52:00,iPad,5.0,5.0
c97243594fe8c429d942c36bccbc90fd,86aa09456b63a2a25e0097c55203cb59,9653e4379509630affa82d7744c825ec,c31d580a863a6601a97b1b12898445d4,executive,reserved,2010-09-02 13:15:00,"-12,10511017","-77,04559326",2010-09-02 13:47:00,"-12,08665848","-76,99118042",drop off,"-12,1039203","-77,02707128",2010-09-02 13:14:00,iPhone,4.0,5.0
5b94d6424e5f1f2f2b9a5ee23926669d,16cbe35db7fff70fbc8251b4cdc843b1,fb81277200c0aea311ad85f90d548d5a,fb81277200c0aea311ad85f90d733b00,executive,reserved,2010-09-03 00:00:00,"-12,05925689","-77,12864354",2010-09-02 23:55:00,"-12,06531304","-76,96198113",driver cancel,"-12,04819628","-77,10936198",,Android,,
787d399dff28a3255fcfb222253cfb54,baacf396f773709519bbde35a587f7f4,eef4aeee867d60d44e1d077d16054b6a,294e869d187357cad25b8af65aa860e8,executive,asap,2010-08-21 16:13:00,"-12,098708","-76,971286",2010-08-21 22:17:00,"-12,1175","-77,0430556",drop off,"-12,09867632","-76,97127893",2010-08-21 16:15:00,web,,5.0
0d6769af681bb9d44bb069fc37adfbfc,86aa09456b63a2a25e0097c55203cb59,eef4aeee867d60d44e1d077d16054b6a,294e869d187357cad25b8af65aa860e8,executive,reserved,2010-09-03 13:00:00,"-12,10511017","-77,04559326",2010-09-03 13:44:00,"-12,08663177","-76,99130249",drop off,"-12,10483874","-77,04562912",2010-09-03 12:51:00,iPhone,4.0,5.0
34a106aaf98d45c617c72a9ffc2e2540,0ccc1298928674d39cb6be553de4c969,406921adcca37705ef527b4246bbbff5,16cbe35db7fff70fbc8251b4cdaa037d,executive,asap,2010-09-04 00:49:00,"-12,11172867","-76,99282837",2010-09-04 00:49:00,"-12,12273788","-77,02905273",rider cancel,"-12,12963869","-77,02287259",,iPhone,,
953fbfb2f2df407b01af5290145605cc,35e9968bb54e4382c317cdc069854392,8cacd92bb3ea82079e446fd4b8fd9816,294e869d187357cad25b8af65aa3c6b1,executive,reserved,2010-09-02 13:20:00,"-12,11628723","-76,98501587",2010-09-02 13:37:00,"-12,09166718","-76,97366333",drop off,"-12,11204997","-77,00412774",2010-09-02 13:06:00,iPhone,,5.0
7bf79d646d318c67421797bb50018816,851e424ed81e136e7e8c4b9ab0a89e94,406921adcca37705ef527b4246bbbff5,16cbe35db7fff70fbc8251b4cdaa037d,executive,reserved,2010-09-04 18:17:00,"-12,09749603","-77,02105713",2010-09-04 18:30:00,"-12,09522629","-77,0402832",drop off,"-12,12615687","-77,02161828",2010-09-04 18:11:00,iPhone,,5.0
